session_id,session_length,session_position,is_skip_int
5272,35,7,1
5272,35,27,1
5272,35,29,0
5273,38,17,1
5273,38,25,1
5273,38,31,1
5275,59,7,1
5275,59,35,1
5278,19,8,1
5280,25,22,1
5281,102,33,0
5281,102,77,1
5281,102,91,1
5283,87,3,1
5283,87,21,1
5283,87,31,1
5283,87,53,1
5284,86,28,0
5284,86,65,1
5284,86,73,1
5285,97,1,1
5285,97,17,1
5285,97,21,1
5285,97,44,0
5285,97,61,1
5285,97,62,0
5285,97,68,0
5285,97,73,0
5285,97,79,1
5286,45,0,0
5286,45,4,0
5286,45,12,1
5286,45,19,1
5287,44,9,1
5287,44,20,0
5287,44,23,1
5287,44,30,1
5288,9,5,1
5289,20,3,1
5289,20,17,0
5291,31,20,1
5292,28,9,0
5294,38,3,0
5294,38,26,1
5296,29,8,1
5298,35,13,0
5298,35,27,1
5299,101,49,1
5299,101,65,1
5299,101,70,1
5299,101,79,1
5301,4,3,0
5302,71,11,0
5302,71,23,0
5302,71,46,0
5304,10,3,0
5305,64,2,1
5305,64,5,1
5305,64,11,0
5305,64,36,1
5305,64,63,0
5307,32,20,1
5307,32,23,0
5309,2,0,0
5310,17,16,0
5311,64,8,1
5311,64,9,1
5311,64,25,1
5311,64,46,0
5311,64,58,1
5312,22,14,1
5313,40,9,1
5313,40,39,0
5318,69,9,0
5318,69,13,0
5318,69,22,0
5318,69,32,1
5318,69,45,1
5318,69,46,1
5318,69,48,1
5318,69,59,1
5319,13,8,1
5321,37,5,1
5323,15,5,1
5324,80,4,0
5324,80,26,1
5324,80,28,0
5324,80,30,1
5324,80,40,0
5325,23,3,1
5325,23,20,1
5326,28,6,0
5330,107,10,1
5330,107,12,1
5330,107,36,1
5330,107,47,0
5330,107,62,1
5330,107,75,1
5330,107,83,0
5331,31,3,0
5331,31,6,1
5331,31,23,0
5331,31,24,1
5334,24,10,0
5334,24,13,1
5335,17,0,0
5337,24,12,1
5337,24,20,1
5341,16,6,0
5344,5,4,0
5345,22,5,0
5346,1,0,0
5347,27,13,1
5348,28,14,1
5350,65,0,0
5351,35,0,0
5352,4,1,0
5353,18,4,0
5353,18,5,1
5354,28,24,1
5355,25,12,0
5355,25,18,0
5359,76,35,0
5359,76,53,1
5359,76,60,1
5360,17,11,1
5362,7,3,1
5362,7,6,0
5363,97,19,1
5363,97,27,0
5363,97,30,0
5363,97,40,0
5363,97,56,1
5363,97,88,1
5365,9,1,0
5368,44,2,0
5368,44,20,1
5370,15,11,1
5373,96,0,0
5373,96,5,1
5373,96,21,0
5373,96,25,1
5373,96,38,1
5373,96,65,1
5373,96,67,1
5373,96,68,0
5373,96,74,0
5374,10,0,0
5376,16,7,0
5377,29,10,1
5377,29,15,1
5377,29,21,0
5380,107,5,1
5380,107,17,1
5380,107,67,1
5380,107,69,1
5380,107,80,0
5380,107,89,1
5381,21,4,0
5381,21,6,0
5381,21,11,1
5383,48,2,0
5383,48,6,0
5383,48,19,0
5383,48,20,0
5383,48,34,0
5383,48,37,1
5383,48,42,0
5384,20,2,0
5385,7,4,0
5385,7,6,0
5386,61,26,1
5386,61,57,0
5387,11,3,1
5388,13,11,0
5389,35,19,0
5389,35,21,1
5390,128,30,1
5390,128,40,0
5390,128,46,1
5390,128,55,1
5390,128,64,0
5390,128,77,1
5390,128,90,1
5390,128,107,1
5390,128,114,0
5390,128,122,1
5390,128,127,0
5391,58,4,1
5391,58,15,0
5391,58,33,0
5391,58,36,1
5391,58,54,0
5391,58,57,0
5396,35,13,0
5396,35,21,0
5396,35,22,0
5398,31,8,0
5398,31,17,0
5400,6,3,0
5401,38,4,1
5402,27,3,0
5402,27,5,1
5402,27,12,1
5403,63,2,0
5403,63,8,1
5403,63,13,0
5404,11,1,0
5405,14,7,1
5406,39,33,0
5408,12,7,0
5409,45,18,0
5410,36,1,0
5410,36,12,0
5414,47,12,1
5414,47,23,0
5414,47,43,0
5415,40,15,0
5415,40,33,0
5417,63,8,1
5417,63,24,1
5417,63,31,1
5417,63,36,1
5418,101,24,0
5418,101,32,0
5419,3,1,1
5422,19,5,0
5422,19,16,1
5423,45,2,0
5423,45,3,1
5423,45,20,1
5428,70,16,0
5428,70,66,1
5429,26,4,1
5432,11,1,1
5436,19,5,0
5436,19,8,1
5437,27,6,1
5437,27,24,1
5438,38,14,0
5438,38,22,0
5440,42,15,0
5440,42,25,1
5440,42,32,1
5440,42,35,1
5443,27,8,1
5443,27,12,1
5443,27,17,0
5445,22,21,0
5446,31,2,0
5446,31,7,1
5446,31,11,0
5446,31,16,0
5446,31,24,0
5448,37,2,0
5448,37,7,0
5448,37,11,0
5448,37,21,0
5448,37,32,1
5449,30,13,0
5449,30,23,1
5452,70,1,0
5452,70,3,1
5452,70,4,0
5452,70,7,0
5452,70,62,0
5458,2,1,0
5459,8,4,0
5459,8,5,0
5461,53,1,1
5461,53,4,0
5461,53,29,1
5461,53,39,0
5461,53,48,1
5465,4,2,1
5467,45,2,1
5467,45,19,0
5468,56,6,0
5468,56,11,1
5468,56,31,1
5468,56,32,0
5468,56,34,0
5468,56,49,1
5468,56,51,1
5469,41,10,0
5469,41,27,0
5471,49,3,0
5471,49,16,0
5471,49,21,0
5471,49,31,0
5471,49,36,1
5472,73,44,1
5472,73,47,1
5473,25,24,0
5475,65,20,0
5475,65,29,1
5476,43,2,0
5476,43,39,0
5477,23,5,0
5477,23,13,1
5477,23,22,0
5478,31,14,1
5478,31,26,0
5479,28,18,0
5480,5,3,0
5480,5,4,0
5481,6,0,0
5484,38,9,0
5484,38,33,0
5485,8,7,0
5486,35,2,1
5486,35,8,0
5486,35,23,1
5488,30,28,1
5489,7,4,0
5490,61,6,0
5490,61,37,0
5490,61,49,0
5492,32,0,0
5492,32,6,0
5492,32,26,0
5494,66,9,1
5494,66,23,1
5494,66,50,1
5495,157,1,0
5495,157,33,0
5495,157,58,0
5495,157,66,0
5495,157,69,0
5495,157,78,0
5495,157,80,0
5495,157,109,0
5495,157,116,0
5495,157,139,0
5495,157,154,0
5496,35,7,0
5496,35,16,0
5496,35,18,0
5497,100,1,0
5497,100,36,0
5497,100,38,0
5497,100,58,0
5497,100,59,0
5497,100,71,0
5497,100,78,0
5497,100,85,0
5497,100,86,0
5497,100,95,0
5498,28,11,0
5498,28,14,0
5498,28,19,0
5499,24,2,1
5499,24,14,1
5499,24,15,1
5499,24,23,0
5500,44,7,0
5502,122,25,0
5502,122,40,0
5502,122,53,0
5502,122,62,0
5502,122,66,1
5502,122,67,1
5502,122,89,0
5502,122,99,0
5502,122,100,0
5502,122,104,0
5502,122,109,0
5502,122,117,0
5504,32,4,0
5504,32,5,1
5504,32,8,0
5504,32,24,1
5504,32,29,0
5505,9,0,0
5506,22,8,0
5507,35,7,1
5507,35,15,0
5508,122,28,0
5508,122,54,0
5508,122,58,0
5508,122,60,0
5508,122,80,0
5508,122,86,0
5508,122,98,1
5509,39,35,0
5510,51,10,1
5510,51,18,1
5510,51,26,1
5510,51,34,1
5510,51,38,1
5510,51,39,1
5510,51,41,0
5512,24,23,0
5513,30,10,0
5513,30,18,0
5513,30,24,1
5514,148,5,1
5514,148,91,0
5515,85,4,1
5515,85,25,0
5515,85,28,1
5515,85,59,1
5515,85,61,1
5515,85,64,0
5515,85,70,0
5518,51,4,0
5518,51,8,1
5518,51,12,1
5518,51,15,0
5518,51,28,0
5518,51,35,0
5518,51,49,1
5519,30,5,1
5521,25,17,0
5521,25,22,1
5525,24,0,0
5525,24,1,0
5525,24,6,1
5526,50,2,1
5529,25,2,0
5529,25,5,1
5529,25,6,1
5529,25,9,1
5530,40,33,1
5531,44,23,0
5532,44,12,1
5532,44,34,1
5532,44,40,1
5532,44,42,0
5533,35,22,0
5533,35,23,0
5536,49,10,1
5536,49,31,1
5537,19,6,0
5538,150,15,1
5538,150,21,0
5538,150,32,0
5538,150,42,0
5538,150,47,1
5538,150,48,1
5538,150,93,0
5538,150,135,1
5538,150,140,0
5539,16,7,0
5539,16,12,0
5541,113,7,0
5541,113,36,1
5541,113,42,1
5541,113,45,1
5541,113,55,0
5541,113,62,1
5541,113,73,1
5541,113,95,1
5543,30,9,0
5543,30,27,0
5545,29,0,0
5545,29,15,0
5545,29,24,0
5546,45,1,0
5547,37,11,0
5547,37,19,1
5547,37,32,1
5548,34,9,1
5548,34,13,0
5548,34,16,1
5548,34,22,1
5548,34,30,1
5548,34,32,1
5553,33,22,0
5555,74,10,0
5555,74,13,1
5555,74,16,0
5555,74,31,0
5555,74,35,0
5555,74,40,1
5555,74,49,0
5555,74,56,1
5555,74,62,1
5557,18,1,0
5558,70,1,0
5558,70,13,1
5558,70,32,1
5558,70,48,0
5562,48,5,0
5562,48,34,1
5562,48,44,0
5563,11,6,0
5564,147,5,0
5564,147,20,0
5564,147,23,0
5564,147,123,1
5564,147,130,0
5564,147,134,0
5564,147,143,0
5566,20,13,1
5567,68,41,0
5567,68,59,0
5568,59,7,0
5568,59,9,0
5568,59,10,0
5568,59,17,0
5568,59,24,0
5569,20,13,0
5571,64,5,0
5571,64,8,0
5571,64,52,1
5575,7,3,1
5579,63,5,0
5579,63,33,1
5579,63,36,0
5579,63,58,0
5580,54,23,1
5580,54,45,1
5581,19,17,0
5583,39,21,0
5583,39,33,0
5586,106,3,0
5586,106,12,0
5586,106,36,1
5586,106,79,0
5587,33,0,1
5587,33,27,1
5587,33,28,1
5588,81,15,0
5588,81,42,1
5588,81,45,1
5588,81,46,1
5588,81,52,1
5588,81,73,1
5590,48,10,0
5590,48,31,0
5590,48,37,0
5592,49,0,1
5592,49,8,1
5592,49,12,1
5592,49,20,0
5592,49,33,0
5593,21,20,0
5594,61,17,1
5594,61,24,1
5594,61,27,0
5594,61,28,0
5594,61,39,1
5594,61,46,0
5594,61,47,1
5595,9,6,1
5598,20,9,1
5599,32,2,1
5599,32,14,0
5599,32,16,1
5599,32,30,0
5601,38,8,1
5601,38,20,0
5601,38,27,0
5602,24,9,1
5602,24,14,0
5603,72,2,0
5603,72,19,1
5603,72,26,1
5603,72,34,0
5603,72,42,0
5603,72,44,1
5603,72,45,0
5603,72,62,1
5604,113,23,0
5604,113,52,0
5604,113,58,0
5604,113,90,0
5606,109,41,0
5606,109,46,0
5606,109,78,0
5606,109,87,0
5607,9,1,1
5608,48,1,1
5608,48,9,1
5608,48,23,0
5608,48,46,0
5609,45,0,0
5609,45,2,1
5609,45,16,0
5609,45,34,1
5612,30,15,1
5612,30,22,1
5613,100,3,0
5613,100,11,0
5613,100,20,0
5613,100,55,1
5613,100,75,1
5616,44,0,0
5616,44,2,0
5616,44,4,0
5616,44,20,0
5617,35,4,0
5617,35,20,1
5617,35,34,0
5618,37,11,0
5618,37,15,1
5618,37,21,1
5618,37,28,1
5619,44,0,0
5619,44,4,1
5619,44,13,1
5619,44,42,0
5620,65,6,0
5620,65,55,1
5620,65,60,1
5622,32,0,0
5622,32,10,1
5622,32,25,1
5622,32,26,0
5623,29,13,1
5623,29,24,0
5624,53,0,1
5624,53,15,0
5624,53,29,0
5624,53,36,1
5624,53,47,0
5625,26,1,0
5625,26,7,0
5625,26,11,1
5625,26,21,0
5628,48,7,0
5628,48,18,0
5628,48,20,1
5628,48,21,1
5629,27,0,0
5629,27,7,1
5630,30,8,1
5630,30,27,0
5631,20,17,1
5632,44,4,1
5632,44,10,0
5632,44,20,0
5632,44,23,1
5633,12,3,0
5634,38,2,0
5634,38,13,0
5634,38,30,0
5638,13,2,0
5638,13,5,0
5639,39,27,1
5639,39,32,0
5640,16,12,0
5641,21,6,1
5641,21,15,1
5643,11,4,1
5644,41,19,1
5644,41,22,1
5644,41,30,0
5644,41,36,0
5645,30,1,0
5645,30,13,1
5645,30,16,1
5647,94,53,0
5647,94,65,0
5648,32,2,1
5648,32,22,0
5649,13,6,0
5650,96,14,1
5650,96,37,0
5650,96,53,0
5650,96,82,0
5650,96,89,0
5651,103,0,0
5651,103,17,0
5651,103,35,0
5651,103,41,1
5651,103,68,0
5651,103,72,1
5652,57,7,1
5652,57,8,0
5653,20,2,1
5654,106,0,0
5654,106,6,1
5654,106,36,1
5654,106,48,1
5654,106,69,1
5654,106,95,1
5655,58,23,1
5655,58,27,1
5655,58,37,1
5655,58,55,1
5657,40,8,1
5657,40,19,1
5657,40,30,1
5657,40,32,0
5657,40,35,0
5657,40,36,0
5658,148,5,0
5658,148,21,1
5658,148,25,1
5658,148,26,1
5658,148,42,0
5658,148,46,0
5658,148,52,0
5658,148,62,1
5658,148,76,0
5658,148,92,0
5658,148,100,0
5658,148,103,1
5658,148,110,0
5658,148,120,0
5658,148,131,1
5658,148,147,0
5660,102,3,0
5660,102,7,1
5660,102,9,1
5660,102,22,0
5660,102,42,1
5660,102,54,1
5660,102,60,1
5660,102,61,1
5660,102,72,1
5660,102,73,1
5660,102,79,1
5660,102,93,1
5660,102,98,0
5660,102,100,0
5661,49,0,0
5661,49,14,1
5661,49,23,1
5661,49,24,1
5661,49,28,0
5662,157,4,1
5662,157,8,0
5662,157,17,0
5662,157,31,0
5662,157,32,0
5662,157,48,0
5662,157,81,0
5662,157,85,1
5662,157,107,0
5662,157,124,1
5662,157,131,1
5662,157,132,1
5662,157,138,1
5662,157,149,0
5663,13,0,1
5663,13,7,1
5666,50,4,0
5666,50,16,0
5666,50,22,1
5666,50,26,1
5666,50,31,1
5666,50,41,0
5666,50,46,0
5667,108,16,0
5667,108,17,0
5667,108,29,1
5667,108,48,0
5667,108,56,0
5667,108,59,1
5667,108,61,1
5667,108,74,1
5669,51,3,1
5669,51,27,0
5669,51,34,1
5673,84,12,1
5673,84,16,1
5673,84,41,1
5673,84,43,1
5676,42,8,0
5676,42,21,0
5676,42,26,0
5677,24,23,0
5679,50,2,1
5679,50,30,0
5679,50,41,1
5679,50,46,1
5679,50,48,1
5681,32,23,0
5681,32,31,0
5682,36,1,1
5683,12,0,0
5685,187,30,0
5685,187,56,0
5685,187,57,0
5685,187,65,1
5685,187,88,1
5685,187,91,1
5685,187,110,1
5685,187,122,1
5685,187,139,0
5685,187,150,1
5685,187,172,1
5687,10,4,0
5688,66,0,0
5688,66,8,0
5688,66,11,1
5688,66,15,0
5688,66,48,1
5688,66,52,1
5688,66,60,1
5689,35,3,0
5689,35,21,1
5690,53,9,1
5690,53,16,1
5690,53,28,1
5690,53,41,1
5692,103,12,1
5692,103,35,1
5692,103,93,0
5693,99,1,1
5693,99,9,1
5693,99,14,1
5693,99,22,1
5693,99,39,1
5693,99,42,0
5693,99,43,0
5693,99,59,1
5693,99,68,0
5693,99,77,1
5693,99,89,1
5694,7,5,0
5696,53,12,0
5696,53,14,0
5696,53,47,1
5697,33,11,1
5697,33,15,1
5698,213,17,1
5698,213,26,1
5698,213,41,1
5698,213,52,1
5698,213,57,1
5698,213,69,1
5698,213,75,1
5698,213,102,1
5698,213,113,1
5698,213,131,0
5698,213,141,1
5698,213,142,1
5698,213,148,1
5698,213,155,1
5698,213,160,1
5698,213,169,1
5698,213,172,1
5698,213,198,1
5698,213,205,1
5699,78,6,1
5699,78,8,1
5699,78,67,1
5699,78,71,1
5699,78,74,1
5701,23,18,0
5702,73,0,0
5702,73,28,1
5702,73,29,0
5702,73,43,1
5702,73,44,1
5702,73,45,1
5702,73,46,1
5702,73,64,1
5702,73,71,1
5703,32,20,1
5703,32,24,0
5703,32,27,0
5704,53,7,1
5704,53,8,1
5704,53,11,0
5704,53,14,0
5704,53,17,0
5704,53,30,0
5704,53,49,1
5705,25,4,0
5705,25,17,1
5706,114,6,0
5706,114,8,1
5706,114,15,1
5706,114,110,1
5707,46,18,1
5707,46,22,1
5707,46,38,0
5708,59,16,0
5708,59,17,0
5708,59,30,1
5709,38,7,0
5709,38,11,0
5709,38,21,1
5709,38,29,0
5709,38,37,0
5710,115,2,1
5710,115,6,1
5710,115,34,1
5710,115,37,1
5710,115,53,1
5710,115,89,1
5710,115,93,1
5710,115,94,1
5710,115,106,0
5711,56,27,1
5711,56,33,1
5712,53,0,0
5712,53,12,1
5712,53,21,0
5712,53,42,1
5713,52,2,1
5713,52,43,1
5714,23,20,0
5715,209,0,0
5715,209,4,0
5715,209,6,0
5715,209,84,1
5715,209,87,0
5715,209,90,1
5715,209,100,1
5715,209,113,1
5715,209,122,0
5715,209,133,0
5715,209,151,1
5715,209,165,0
5715,209,169,0
5715,209,175,0
5715,209,188,1
5715,209,207,0
5716,69,11,0
5716,69,25,1
5716,69,59,0
5716,69,68,0
5718,89,5,0
5718,89,21,1
5718,89,24,0
5718,89,43,0
5719,50,8,0
5719,50,9,1
5719,50,29,1
5719,50,41,1
5719,50,49,0
5722,106,12,1
5722,106,43,0
5722,106,55,0
5722,106,60,0
5722,106,61,0
5722,106,81,1
5722,106,86,1
5722,106,89,1
5722,106,100,0
5723,34,1,0
5723,34,16,1
5723,34,17,1
5723,34,25,0
5723,34,30,1
5723,34,31,1
5726,24,2,1
5726,24,14,1
5727,57,27,0
5727,57,41,1
5727,57,42,1
5727,57,43,1
5731,1,0,0
5733,54,7,0
5733,54,12,0
5733,54,32,1
5733,54,37,1
5733,54,40,1
5733,54,44,1
5737,43,12,0
5737,43,16,1
5737,43,35,1
5738,38,19,1
5738,38,34,0
5740,53,2,0
5740,53,8,1
5740,53,52,0
5743,47,27,1
5745,100,1,0
5745,100,39,1
5745,100,42,0
5747,7,3,0
5747,7,5,0
5750,100,10,0
5750,100,15,0
5750,100,19,0
5750,100,50,1
5750,100,76,0
5750,100,80,0
5751,23,1,1
5751,23,14,0
5754,117,30,1
5754,117,34,1
5754,117,42,1
5754,117,49,0
5754,117,63,0
5754,117,65,1
5754,117,86,1
5754,117,93,1
5754,117,103,0
5754,117,113,0
5755,14,2,1
5756,47,20,1
5756,47,41,1
5757,153,15,1
5757,153,43,0
5757,153,85,0
5757,153,89,1
5757,153,104,1
5757,153,113,1
5757,153,123,1
5757,153,129,1
5758,38,11,1
5759,54,22,1
5759,54,48,0
5761,117,16,1
5761,117,20,1
5761,117,27,1
5761,117,61,0
5761,117,112,1
5762,12,2,1
5762,12,4,1
5763,66,3,0
5763,66,7,1
5763,66,57,0
5764,31,26,0
5765,22,8,1
5765,22,11,1
5766,41,0,0
5766,41,19,0
5766,41,26,1
5766,41,40,0
5767,41,0,1
5767,41,1,0
5767,41,5,0
5767,41,19,1
5767,41,23,1
5767,41,32,1
5768,60,6,1
5768,60,32,1
5768,60,34,1
5768,60,45,1
5770,18,4,1
5770,18,7,0
5772,11,9,0
5773,17,2,0
5773,17,13,1
5774,72,25,1
5774,72,37,1
5774,72,52,1
5774,72,54,1
5778,29,24,1
5779,37,14,1
5779,37,16,1
5779,37,24,0
5779,37,36,0
5780,94,0,0
5780,94,7,1
5780,94,13,1
5780,94,39,1
5780,94,72,0
5781,10,3,0
5782,32,1,0
5782,32,5,0
5782,32,8,1
5782,32,22,1
5785,27,0,0
5786,73,31,1
5786,73,35,0
5786,73,39,0
5786,73,53,0
5786,73,59,0
5786,73,60,0
5786,73,66,0
5786,73,69,0
5787,90,12,0
5787,90,17,0
5787,90,35,1
5787,90,37,1
5787,90,40,1
5787,90,65,0
5787,90,67,1
5787,90,75,0
5787,90,81,1
5787,90,89,0
5788,82,12,1
5788,82,30,1
5788,82,40,1
5788,82,66,1
5788,82,72,1
5788,82,80,1
5789,86,64,0
5789,86,81,1
5791,66,14,0
5791,66,62,1
5792,22,8,0
5796,9,0,0
5798,77,2,0
5798,77,17,1
5798,77,21,1
5798,77,26,0
5798,77,44,1
5798,77,66,1
5799,29,12,1
5802,32,14,0
5803,7,4,0
5804,42,24,1
5804,42,26,1
5805,158,19,0
5805,158,29,0
5805,158,39,1
5805,158,48,0
5805,158,51,1
5805,158,71,1
5805,158,83,1
5805,158,84,1
5805,158,91,0
5805,158,119,0
5805,158,130,1
5805,158,140,1
5805,158,143,0
5805,158,149,0
5807,57,0,0
5807,57,22,1
5809,55,3,0
5809,55,23,0
5809,55,31,1
5809,55,37,1
5809,55,47,1
5812,27,4,0
5812,27,16,1
5812,27,24,1
5814,13,9,1
5815,20,8,0
5815,20,17,0
5815,20,19,0
5816,94,14,1
5816,94,20,1
5816,94,25,1
5816,94,36,1
5816,94,38,1
5816,94,40,1
5816,94,87,0
5817,4,0,1
5818,8,4,1
5821,16,1,1
5822,40,9,0
5822,40,10,0
5822,40,14,0
5822,40,19,0
5822,40,32,1
5822,40,37,1
5823,25,16,0
5824,3,0,0
5824,3,2,0
5825,26,0,0
5825,26,10,1
5825,26,21,1
5826,21,4,1
5827,50,0,0
5827,50,14,1
5831,42,6,1
5831,42,10,0
5831,42,11,0
5831,42,28,1
5831,42,32,1
5831,42,40,0
5832,23,9,1
5834,17,2,0
5839,14,5,0
5841,22,15,1
5842,17,2,0
5842,17,5,0
5843,1,0,0
5849,23,15,0
5850,14,6,1
5851,61,0,0
5851,61,12,1
5851,61,15,0
5851,61,50,1
5853,6,1,1
5854,20,10,0
5855,9,1,0
5855,9,6,0
5855,9,7,0
5856,34,18,0
5856,34,22,1
5858,39,13,0
5858,39,21,0
5858,39,36,1
5861,14,8,0
5861,14,11,0
5862,20,5,1
5862,20,18,1
5869,2,0,0
5874,39,3,0
5874,39,7,0
5874,39,30,0
5875,11,6,0
5875,11,9,1
5877,36,13,0
5878,123,2,0
5878,123,23,0
5878,123,30,0
5878,123,37,0
5878,123,77,0
5878,123,80,0
5878,123,85,0
5878,123,100,0
5878,123,118,0
5879,17,9,0
5881,20,11,1
5883,66,16,1
5883,66,26,1
5884,46,3,1
5884,46,5,1
5884,46,7,1
5884,46,17,1
5884,46,19,1
5884,46,30,0
5884,46,33,1
5884,46,40,1
5885,16,5,0
5886,35,20,1
5886,35,33,0
5888,56,12,0
5888,56,16,0
5888,56,25,1
5888,56,37,1
5888,56,52,1
5888,56,55,0
5893,18,13,1
5894,64,5,0
5894,64,28,1
5894,64,35,1
5894,64,60,1
5896,12,1,0
5896,12,6,1
5897,17,11,0
5898,95,24,1
5898,95,38,1
5898,95,40,1
5898,95,41,1
5898,95,44,1
5902,14,12,0
5903,38,30,0
5903,38,35,1
5904,20,1,0
5904,20,8,0
5906,31,15,1
5906,31,21,1
5907,5,3,0
5908,125,23,1
5908,125,34,1
5908,125,44,1
5908,125,81,1
5908,125,99,0
5908,125,123,1
5910,20,13,0
5914,35,18,0
5914,35,24,1
5916,12,0,0
5916,12,2,0
5916,12,6,1
5917,13,7,0
5918,17,0,0
5918,17,1,0
5918,17,6,0
5919,28,7,0
5919,28,18,1
5920,24,2,0
5920,24,5,0
5922,46,25,0
5922,46,37,0
5922,46,43,0
5924,98,3,0
5924,98,5,1
5924,98,28,0
5924,98,33,1
5924,98,38,0
5924,98,52,1
5924,98,58,1
5924,98,70,1
5924,98,72,1
5924,98,77,0
5926,7,1,0
5930,40,3,1
5930,40,11,0
5930,40,20,0
5930,40,21,0
5932,43,4,0
5932,43,7,0
5932,43,11,0
5932,43,29,1
5932,43,35,0
5932,43,39,1
5932,43,41,0
5934,5,0,0
5934,5,4,0
5935,23,0,1
5935,23,2,1
5935,23,13,1
5937,88,16,1
5937,88,26,1
5937,88,31,0
5937,88,54,0
5937,88,58,1
5937,88,72,0
5937,88,76,0
5938,10,4,0
5940,61,59,0
5941,64,11,1
5941,64,25,1
5941,64,26,1
5941,64,27,1
5941,64,33,1
5941,64,36,1
5942,9,1,0
5943,80,0,1
5943,80,5,0
5943,80,19,1
5943,80,33,1
5943,80,54,1
5943,80,74,1
5946,48,2,0
5946,48,7,0
5946,48,15,0
5946,48,17,0
5946,48,23,0
5946,48,42,0
5949,5,3,1
5950,64,4,0
5950,64,44,1
5950,64,52,1
5950,64,54,1
5950,64,57,0
5950,64,60,0
5953,100,6,0
5953,100,7,0
5953,100,16,0
5953,100,17,0
5953,100,42,0
5953,100,64,0
5954,37,17,0
5954,37,21,0
5955,21,13,0
5957,82,14,0
5957,82,26,0
5957,82,37,0
5957,82,58,0
5957,82,65,0
5957,82,74,0
5958,34,19,1
5961,159,0,0
5961,159,5,0
5961,159,23,0
5961,159,76,0
5961,159,77,0
5961,159,90,0
5961,159,99,0
5961,159,112,0
5961,159,129,1
5961,159,134,0
5961,159,138,1
5962,8,0,0
5962,8,2,1
5962,8,5,0
5963,132,33,0
5963,132,41,0
5963,132,80,1
5963,132,81,1
5963,132,115,1
5963,132,131,0
5965,1,0,0
5966,9,3,0
5967,33,0,0
5967,33,4,0
5969,21,0,0
5969,21,15,0
5969,21,19,0
5971,25,2,0
5971,25,21,0
5971,25,24,0
5972,12,5,1
5972,12,8,0
5973,75,2,0
5973,75,43,1
5973,75,56,0
5973,75,68,0
5977,89,5,0
5977,89,29,1
5977,89,31,0
5977,89,62,1
5977,89,70,1
5977,89,72,1
5977,89,87,1
5978,55,26,1
5978,55,39,1
5979,16,1,0
5979,16,14,0
5980,60,0,0
5980,60,9,0
5980,60,40,0
5980,60,56,0
5985,32,13,1
5986,44,4,0
5986,44,10,0
5986,44,24,0
5986,44,37,0
5989,10,5,0
5989,10,6,0
5990,45,21,0
5991,21,0,0
5994,75,7,1
5994,75,9,1
5994,75,14,0
5994,75,43,0
5995,14,12,1
5996,10,3,0
5999,109,2,1
5999,109,12,1
5999,109,63,1
5999,109,71,1
5999,109,78,0
5999,109,105,1
6001,1,0,0
6005,32,0,0
6005,32,13,0
6005,32,14,0
6005,32,22,0
6005,32,25,1
6006,28,18,0
6006,28,22,0
6008,15,4,1
6008,15,11,1
6008,15,12,0
6009,51,25,1
6009,51,33,0
6009,51,45,0
6010,103,19,0
6010,103,30,1
6010,103,45,0
6010,103,66,1
6010,103,72,1
6010,103,82,0
6010,103,93,1
6010,103,97,1
6011,42,5,0
6012,14,6,1
6013,45,11,1
6015,39,0,0
6016,7,1,0
6017,58,28,0
6018,14,6,1
6018,14,7,0
6019,35,2,0
6019,35,10,1
6019,35,13,0
6019,35,22,1
6021,53,37,0
6021,53,42,0
6021,53,49,0
6022,14,2,0
6022,14,4,0
6024,71,1,0
6024,71,34,0
6024,71,37,1
6025,9,3,0
6026,16,14,0
6027,6,2,1
6029,56,14,1
6029,56,19,1
6029,56,53,1
6031,111,7,0
6031,111,17,0
6031,111,26,0
6031,111,31,0
6031,111,32,1
6031,111,35,1
6031,111,65,1
6031,111,68,0
6031,111,77,0
6031,111,90,0
6032,7,3,0
6032,7,5,0
6034,52,3,0
6034,52,11,0
6034,52,14,1
6034,52,35,1
6035,8,0,0
6037,13,9,1
6038,24,0,0
6038,24,4,0
6038,24,9,1
6038,24,15,1
6042,22,0,0
6042,22,6,0
6042,22,21,0
6043,46,35,0
6043,46,40,0
6044,141,21,1
6044,141,47,1
6044,141,49,1
6044,141,60,0
6044,141,70,1
6044,141,81,1
6044,141,94,0
6044,141,139,1
6045,15,9,1
6046,11,2,0
6048,32,9,0
6048,32,16,1
6049,25,11,0
6050,18,4,1
6050,18,7,1
6051,52,8,1
6051,52,9,1
6051,52,12,1
6051,52,31,1
6052,9,8,0
6053,23,13,1
6053,23,20,0
6053,23,21,0
6054,18,16,1
6055,72,6,1
6055,72,8,1
6055,72,17,1
6055,72,27,1
6055,72,56,1
6055,72,60,0
6055,72,63,0
6055,72,71,0
6056,34,0,0
6056,34,8,1
6058,25,16,1
6060,34,15,1
6060,34,19,1
6061,49,43,0
6063,49,2,1
6063,49,25,1
6063,49,28,0
6063,49,38,1
6063,49,40,0
6063,49,44,0
6066,5,2,1
6067,45,2,0
6067,45,8,1
6067,45,11,0
6073,8,3,1
6075,31,1,0
6075,31,3,0
6076,23,16,1
6076,23,18,0
6078,17,2,1
6081,36,0,0
6081,36,2,0
6081,36,3,1
6081,36,23,0
6083,41,0,1
6083,41,9,0
6083,41,11,0
6083,41,22,0
6083,41,32,0
6083,41,34,1
6083,41,37,0
6083,41,39,0
6088,35,31,0
